Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1460,M,72,2,1,0,0,0,0,1,2891.678571,0,0,0,0,881.3278571,886.4507143,866.4657143,11,10,969.6785714,967.5357143,0,0,910.7142857,23,22,0,0,18,NULL,NULL,NULL,NULL,NULL,NULL
1461,M,32,158,1,0,0,1,0,0,38.30357143,0,0,0,0,0,1056.638571,749.9442857,12,10,1217.674286,749.9442857,0,0,434.5714286,19,10,0,0,5,0,1,0,0,4.285714286,0
1462,F,36,38,1,0,0,0,0,0,893.9132143,0,0,0,0,0,1796.778929,1796.778929,3,3,2310.246429,2310.246429,325,321.5321429,728.3571429,18,18,2,6,7,0,0,0,0,0,0
1463,F,43,117,1,0,0,0,0,0,1041.299286,0,0,0,0,0,727.9296429,727.9296429,4,4,985.3571429,985.3571429,482.1428571,0,499.9642857,14,14,5,0,5,0,0,1,0,0,11.78571429
1464,F,54,35,1,0,0,1,0,0,1780.7525,0,0,1670.280714,0,0,757.3003571,699.8832143,12,8,479.1289286,421.8182143,0,0,361.0082143,18,16,0,0,11,0,0,0,0,0,0
1465,M,41,14,1,0,0,0,0,0,17.05642857,0,0,0,0,0,535.715,535.715,2,2,542.2535714,542.2535714,0,0,0,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1466,M,63,97,1,0,0,1,0,0,21.6275,0,0,0,0,0,742.5971429,742.5971429,4,4,624.4285714,624.4285714,71.42857143,23.21428571,526.3928571,6,6,1,1,3,NULL,NULL,NULL,NULL,NULL,NULL
1467,F,40,115,2,1,0,1,0,0,5013.776071,6003.515357,0,1568.879643,0,0,2383.048929,2379.113571,7,6,3810.343571,2238.915,464.2857143,893.0221429,881.6071429,33,31,3,19,9,0,0,1,0,0,5.071428571
1468,M,36,152,1,0,0,1,0,0,178.5714286,0,0,0,0,0,0.000357143,0.000357143,1,1,3.392857143,3.392857143,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1469,F,32,15,1,1,4,0,0,0,32.54357143,9686.631071,0,0,0,0,560.1278571,555.5128571,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,22.7425,0.214285714,0
1470,M,33,175,2,1,0,1,0,0,0,3250.753929,0,0,0,0,1295.383571,1295.331429,8,7,1296.675,1296.675,0,155.5521429,1137.301429,18,18,0,5,12,1,0,1,2.794107143,0,4.25
1471,F,75,108,1,0,0,1,0,0,4428.725714,0,0,0,0,0,2781.927857,1763.239286,20,17,2780.513929,1763.239286,400,37.71428571,481.3721429,37,21,7,4,5,0,1,0,0,2.108214286,0
1472,F,70,146,1,0,0,0,0,0,7.142857143,0,0,0,0,0,4305.011429,4305.011429,3,3,1116.185714,1116.185714,357.1428571,157.3142857,360.4285714,29,29,5,8,9,0,0,0,0,0,0
1473,M,54,34,1,1,0,0,1,1,29.02428571,14447.80143,0,0,653.91,1132.590357,1787.1275,939.1289286,14,5,3875.137857,3794.580714,357.1428571,444.5975,2076.785714,48,38,1,26,11,1,0,0,4.929642857,0,0
1474,F,25,240,1,1,1,0,0,0,4654.869286,6059.231786,0,0,0,0,263.1917857,262.7717857,4,3,342.0357143,342.0357143,0,0,338.6428571,8,8,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL
1475,F,59,20,1,0,0,0,0,0,388.8267857,0,0,0,0,0,794.7878571,794.7878571,4,4,855.9642857,855.9642857,407.1428571,0,445.4285714,10,10,3,0,6,NULL,NULL,NULL,NULL,NULL,NULL
1476,M,41,208,1,0,11,0,0,0,1138.530357,0,24442.24214,0,0,0,467.2221429,467.2221429,3,3,524.3928571,524.3928571,196.4285714,142.9285714,181.5714286,12,12,2,5,4,0,0,0,0,0,0
1477,F,64,184,1,3,0,1,0,0,1183.053929,212.6289286,0,113.845,0,0,335.0964286,333.5053571,3,2,400.2642857,400.2642857,142.8571429,74.65714286,179.9285714,19,19,3,8,6,0,0,0,0,0,0
1478,F,54,11,1,0,5,0,0,0,513.1835714,0,3773.339286,0,0,0,298.515,298.515,2,2,69.77035714,69.77035714,10.71428571,41.19892857,17.85714286,5,5,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL
1479,M,66,61,1,0,0,0,0,0,472.3660714,0,0,0,0,0,1074.551429,1074.551429,2,2,860.3182143,860.3182143,710.7142857,148.0325,0,12,12,4,6,0,0,1,0,0,5.142857143,0
1480,M,24,89,1,0,0,0,0,0,235.3232143,0,0,0,0,0,786.855,786.855,9,9,1277.209643,1277.209643,267.8571429,331.7971429,677.3410714,65,65,6,46,12,NULL,NULL,NULL,NULL,NULL,NULL
1481,M,7,0,1,0,0,1,0,0,6236.142143,0,0,0,0,0,348.1103571,138.3178571,6,3,340.9671429,131.2210714,100,0,0,7,5,3,0,0,0,0,0,0,0,0
1482,M,25,81,1,0,0,0,0,0,14.48214286,0,0,0,0,0,783.0735714,783.0735714,3,3,1024.646071,1024.646071,342.8571429,226.6460714,452,36,36,6,20,5,NULL,NULL,NULL,NULL,NULL,NULL
1483,M,69,41,1,0,0,0,0,0,856.2492857,0,0,0,0,0,522.0367857,522.0367857,2,2,541.075,541.075,339.2857143,26.78928571,142.8571429,11,11,3,2,2,0,0,1,0,0,11.71821429
1484,M,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1355.088571,1355.088571,5,5,768.625,768.625,107.1428571,302.4464286,357.7857143,23,23,1,16,5,1,0,1,25.60910714,0,8.7225
1485,F,54,23,1,1,1,0,0,0,180.7721429,5295.096786,0,0,0,0,1093.515357,1090.422143,4,3,1031.821429,1031.821429,0,0,135.5,4,4,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1486,F,27,75,1,0,0,0,0,0,2373.689643,0,0,0,0,0,7311.44,7311.44,10,10,7460.381786,7460.381786,178.5714286,0,2357.307857,27,27,1,0,20,0,0,0,0,0,0
1487,M,52,68,1,1,0,0,0,0,8193.206071,58108.25857,0,0,0,0,1115.878214,1115.878214,3,3,643.8928571,643.8928571,250,0,391.5,9,9,2,0,6,NULL,NULL,NULL,NULL,NULL,NULL
1488,M,73,233,1,0,0,0,0,1,0,0,0,0,0,3420.845357,896.8803571,815.8592857,5,4,696.1482143,689.3625,303.5714286,67.1125,157.1071429,24,22,6,8,4,0,0,1,0,0,6.071428571
1489,M,80,66,1,0,0,0,0,0,6168.959643,0,0,0,0,0,41.25035714,41.25035714,3,3,38.925,38.925,28.57142857,10.35357143,0,9,9,5,4,0,NULL,NULL,NULL,NULL,NULL,NULL
1490,F,61,181,1,1,0,1,1,0,70.70714286,0,0,0,888.4632143,0,919.2446429,517.8614286,9,4,680.9246429,287.1071429,0,392.3889286,286.6785714,13,5,0,6,4,0,0,0,0,0,0
1491,M,19,151,1,0,0,1,0,0,15886.91179,0,0,0,0,0,1266.17,1265.748214,4,3,1286.707143,1286.285357,496.4285714,0,785.0778571,11,10,3,0,3,NULL,NULL,NULL,NULL,NULL,NULL
1492,M,56,200,1,0,2,0,0,0,6.057857143,0,9021.251071,0,0,0,482.6446429,482.6446429,2,2,552.3214286,552.3214286,410.7142857,0,138.5714286,8,8,2,0,5,1,0,0,0.815535714,0,0
1493,M,2,183,1,0,0,0,0,0,9493.4025,0,0,0,0,0,989.5010714,989.5010714,4,4,1079.341071,1079.341071,428.5714286,244.0732143,284.8928571,26,26,4,11,8,NULL,NULL,NULL,NULL,NULL,NULL
1494,M,74,186,1,0,0,1,1,0,88.26964286,0,0,0,1202.720357,0,1942.963214,1862.199286,7,2,2217.707143,1305.628571,364.2857143,938.5864286,604.1428571,38,19,3,17,9,NULL,NULL,NULL,NULL,NULL,NULL
1495,M,50,8,1,1,0,0,0,0,293.1660714,323.3885714,0,0,0,0,555.4510714,554.5557143,4,3,592.0803571,592.0803571,250,0,339.6875,5,5,2,0,2,0,0,1,0,0,5.920357143
1496,F,28,103,1,0,0,0,1,0,3574.404643,0,0,0,-8.283214286,0,16998.31964,16282.31214,11,5,15672.70286,14746.00571,596.4285714,936.6075,13419.37036,84,22,3,60,15,1,0,0,5.77125,0,0
1497,F,32,150,1,0,0,1,0,0,3.139285714,0,0,0,0,0,0.023928571,0.023928571,1,1,477.4857143,477.4857143,0,13.13214286,0,5,5,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
1498,M,30,107,1,0,10,0,0,0,243.1892857,0,0,0,0,0,0.015,0.015,1,1,182.4285714,182.4285714,178.5714286,0,0,2,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1499,F,5,267,1,0,0,1,0,1,0,0,0,127.3571429,0,12738.25536,1376.794643,1339.050357,5,4,1733.850714,1730.886429,285.7142857,344.9221429,395.8571429,31,30,4,10,12,0,0,1,0,0,7.107142857
1500,F,33,15,1,0,0,1,0,0,90.45321429,0,0,0,0,0,0.000714286,0.000714286,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,21.025,2.352857143,6.571428571
1501,M,44,10,1,0,0,1,0,0,1270.791786,0,0,0,0,0,298.7557143,221.4314286,7,5,371.4342857,221.4314286,32.14285714,0,111.9642857,9,5,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
1502,M,17,34,1,0,0,1,1,0,711.0532143,0,0,558.3321429,408.3689286,0,1280.106071,901.0057143,9,3,1340.885357,1101.535357,214.2857143,290.2785714,436.0357143,34,16,3,19,5,1,0,1,34.01660714,0,5.368928571
1503,M,52,144,1,0,0,1,1,0,93.58285714,0,0,0,816.3596429,0,730.5178571,655.8403571,11,4,771.6846429,644.6192857,357.1428571,52.5725,82.14285714,21,11,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL
1504,M,37,151,1,0,1,1,0,0,249.1964286,0,0,0,0,0,6.717857143,5.1625,3,2,10.325,5.1625,0,0,0,4,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1505,M,60,176,1,3,0,1,1,0,73.135,3287.658571,0,490.5303571,382.625,0,284.5535714,273.7010714,7,2,727.4642857,725.1071429,571.4285714,32.03571429,116.8571429,16,12,3,1,6,0,1,0,0,0.214285714,0
1506,M,56,108,1,0,0,1,0,0,197.46,0,0,586.1757143,0,0,637.9307143,417.9475,16,12,626.5021429,417.9475,0,0,195.25,21,12,0,0,7,0,0,1,0,0,1.785714286
1507,F,43,98,1,1,0,0,0,0,4623.956786,29.37321429,0,0,0,0,462.5657143,444.2332143,3,2,245.0357143,245.0357143,0,0,245.0357143,5,5,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL
1508,M,68,132,1,1,1,0,0,0,2719.842143,2678.349286,1400.183571,0,0,0,16098.70107,0,4,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1509,F,34,13,1,1,1,0,0,0,1026.058214,7650.93,308.8821429,0,0,0,1165.000357,1164.559286,4,3,1150.346429,1150.346429,285.7142857,24.59642857,836.5357143,15,15,2,2,10,NULL,NULL,NULL,NULL,NULL,NULL
1510,M,19,44,1,0,0,1,1,0,0,0,0,0,1400.918571,0,21684.49571,21682.11964,7,3,13882.46429,13880.10714,0,0,13875,18,14,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
1511,M,49,147,1,0,0,1,1,1,0,0,0,0,551.865,971.9839286,1033.652857,874.0764286,10,5,1369.550714,1329.943571,378.5714286,24.77857143,744.9489286,27,17,4,2,9,NULL,NULL,NULL,NULL,NULL,NULL
1512,F,34,58,2,0,0,0,0,0,542.1221429,0,0,0,0,0,71.42892857,71.42892857,2,2,29.28571429,29.28571429,0,27.32142857,0,2,2,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
1513,F,87,149,1,1,6,0,0,0,0,17859.75786,3732.142857,0,0,0,487.6471429,478.2292857,4,3,26,26,0,26,0,2,2,0,2,0,0,0,1,0,0,13.31571429
1514,F,38,171,1,0,0,0,0,0,31.175,0,0,0,0,0,721.4407143,721.4407143,2,2,517.9628571,517.9628571,0,517.9628571,0,23,23,0,23,0,1,0,1,5.40125,0,13.51607143
1515,F,51,105,1,1,1,0,0,0,4640.969286,11701.81,19866.07143,0,0,0,180.3642857,178.5721429,5,3,35.71428571,35.71428571,0,0,35.71428571,1,1,0,0,1,0,0,0,0,0,0
1516,F,40,192,1,0,0,0,1,0,1471.539286,0,0,0,0,0,1379.691786,949.7407143,11,4,1943.851071,1572.638571,160.7142857,364.9267857,1408.531429,41,13,2,23,10,NULL,NULL,NULL,NULL,NULL,NULL
1517,M,48,88,1,0,0,0,0,0,53.04857143,0,0,0,0,0,374.3957143,374.3957143,2,2,337.1428571,337.1428571,53.57142857,10,269.7142857,11,11,1,1,7,0,0,1,0,0,13.92857143
1518,M,69,169,2,0,0,0,0,0,25.40678571,0,0,0,0,0,0.014642857,0.014642857,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1519,M,41,4,1,0,0,1,0,0,165.2125,0,0,1076.430357,0,0,582.0442857,437.5935714,8,6,696.6153571,437.5935714,178.5714286,0,110.75,10,6,1,0,2,0,1,0,0,0.428571429,0
1520,M,51,120,1,0,0,0,0,0,18.07678571,0,0,0,0,0,500.0139286,500.0139286,2,2,360.2571429,360.2571429,0,0,0,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1521,M,27,56,2,0,0,0,0,0,550.2889286,0,0,0,0,0,933.1814286,933.1814286,2,2,1038.142857,1038.142857,1035.714286,0,0,3,3,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1522,M,72,143,1,1,2,0,1,0,68.95928571,49838.29143,0,0,212.1153571,0,3483.031429,2840.823929,13,6,2926.779643,2793.283214,0,128.1392857,2176.214286,16,11,0,2,9,0,1,0,0,11.17678571,0
1523,M,42,111,1,0,0,0,0,0,3248.681786,0,0,0,0,0,1555.075,1555.075,6,6,1554.396429,1554.396429,0,0,1086.607143,11,11,0,0,8,0,0,0,0,0,0
1524,F,25,115,1,0,0,0,0,0,91.43357143,0,0,0,0,0,2526.864643,2526.864643,4,4,1461.428571,1461.428571,1142.857143,26.89285714,285.7142857,14,14,4,2,3,0,0,1,0,0,31.80142857
1525,M,45,2,1,1,0,0,0,0,2788.490357,1988.278571,0,0,0,0,1758.315714,1744.774643,4,2,998.0253571,998.0253571,0,0,994.2039286,9,9,0,0,8,NULL,NULL,NULL,NULL,NULL,NULL
1526,F,39,146,1,0,0,0,0,0,10518.6375,0,0,0,0,0,0.007142857,0.007142857,1,1,32.14285714,32.14285714,0,32.14285714,0,2,2,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL
1527,M,39,10,1,0,0,1,1,0,24.78285714,0,0,0,17.17857143,0,366.3928571,323.7192857,7,3,984.6721429,953.1310714,660.7142857,0,274.0878571,22,15,7,0,6,0,0,1,0,0,6.678571429
1528,F,23,110,1,0,0,0,0,0,1032.995,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0
1529,F,1,36,1,1,0,0,0,0,742.2635714,85471.00071,0,0,0,0,1802.995357,1786.6225,6,4,3688.597857,2260.026429,785.7142857,69.07142857,316.0621429,12,11,2,1,5,0,0,0,0,0,0
1530,F,22,153,1,0,0,0,0,0,14404.76786,0,0,0,0,0,1026.163214,1026.163214,3,3,1671.967857,1671.967857,1517.857143,0,13.42857143,10,10,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
1531,F,31,104,1,0,2,1,0,0,0,0,2331.336786,0,0,0,813.4367857,813.4367857,2,2,627.2392857,627.2392857,178.5714286,45.66785714,399.6071429,14,14,1,2,10,0,0,0,0,0,0
1532,M,35,101,1,0,2,0,0,0,883.8357143,0,0,0,0,0,2285.725357,2285.725357,4,4,1500.237857,1500.237857,0,231.2735714,1265.571429,14,14,0,5,8,0,0,0,0,0,0
1533,M,37,181,1,0,0,0,0,0,38.075,0,0,0,0,0,214.2860714,214.2860714,2,2,239.4871429,239.4871429,0,13.78571429,221.2003571,4,4,0,1,1,0,0,0,0,0,0
1534,M,38,126,2,2,0,0,0,0,6300.916786,26708.33286,0,0,0,0,173.77,164.5264286,5,4,158,158,0,0,143.7142857,6,6,0,0,5,0,1,1,0,2.607142857,21.89285714
1535,M,28,27,1,1,0,0,1,0,142.8571429,0,0,0,2.357142857,0,956.7982143,953.8692857,6,2,850.6514286,849.2228571,107.1428571,251.33,486.4285714,18,16,2,8,4,0,0,0,0,0,0
1536,F,70,63,1,0,0,0,1,0,1009.071071,0,0,0,2.357142857,0,2011.085,1494.221429,7,4,2824.178571,2822.75,1946.428571,17.03571429,460.3571429,25,23,7,1,11,1,0,0,1.375714286,0,0
1537,M,29,65,1,0,0,0,0,0,224.2932143,0,0,0,0,0,149.8985714,149.8985714,3,3,466.1285714,466.1285714,121.4285714,181.3071429,160.7142857,19,19,3,13,1,1,0,1,38.43142857,0,3.892857143
1538,F,35,150,1,1,0,0,0,0,2238.265714,0.010357143,0,0,0,0,35830.19286,110.1728571,4,2,35714.28571,35714.28571,0,0,35714.28571,1,1,0,0,1,0,1,1,0,1.714285714,9.964285714
1539,F,76,3,1,3,0,1,1,0,46.25,8.480714286,0,0,1.428571429,0,908.6907143,491.6096429,9,2,1064.293929,497.4296429,53.57142857,359.7928571,25,16,4,1,7,1,0,0,0,0,0,0
1540,M,64,63,1,0,0,1,0,0,764.3778571,0,0,0,0,0,357.1435714,357.1435714,3,3,357.6010714,357.6010714,0,2.243928571,214.2857143,6,6,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1541,M,67,152,1,0,0,0,0,0,548.3846429,0,0,0,0,0,0.000357143,0.000357143,1,1,65.64642857,65.64642857,35.71428571,29.61071429,0,3,3,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL
1542,F,56,62,1,1,0,0,1,0,54.0375,7554.286786,0,0,0.714285714,0,465.0478571,452.3542857,6,2,2.142857143,0.714285714,0,0,0.714285714,3,1,0,0,1,0,0,0,0,0,0
1543,M,27,152,1,1,4,0,0,0,0.388214286,4679.489286,0,0,0,0,4963.836429,2535.916429,17,10,2584.351071,2540.405357,0,95.22857143,35.71428571,20,10,0,6,1,NULL,NULL,NULL,NULL,NULL,NULL
1544,F,30,0,1,0,0,0,0,0,424.2896429,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1545,M,60,159,1,1,0,0,0,0,8478.090357,281.9692857,0,0,0,0,0.051785714,0.0075,8,1,14.29821429,14.28571429,0,0,0,6,1,0,0,0,0,1,0,0,21.20714286,0
1546,F,37,82,1,0,0,0,0,0,13574.35679,0,0,0,0,0,0.000357143,0.000357143,1,1,87.17857143,87.17857143,0,43.85714286,39.92857143,11,11,0,8,2,NULL,NULL,NULL,NULL,NULL,NULL
1547,M,48,39,1,0,0,0,0,0,151.2867857,0,0,0,0,0,0.000714286,0.000714286,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,M,33,17,1,0,0,1,1,0,676.7689286,0,0,0.694642857,0,0,3359.547857,2027.459643,26,15,3808.083214,2027.459643,210.7142857,509.8785714,177.9642857,62,17,1,27,8,0,0,0,0,0,0
1549,M,34,237,1,1,0,0,0,0,1161.505714,57906.44357,0,0,0,0,7446.471429,285.8028571,10,2,8567.436429,8567.338214,0,84.90964286,8477.5,14,9,0,1,6,1,1,1,0.368214286,2.679285714,133.2753571
1550,M,47,16,1,0,0,1,0,0,6233.727143,0,0,0,0,0,1110.636429,673.0503571,15,13,917.5292857,673.0503571,17.85714286,0,215.9642857,25,13,1,0,9,NULL,NULL,NULL,NULL,NULL,NULL
1551,F,3,15,1,0,0,1,0,0,0,0,0,44.62285714,0,0,67.49857143,67.45535714,5,4,471.8789286,404.4253571,107.1428571,61.81071429,232.0357143,13,10,1,5,2,NULL,NULL,NULL,NULL,NULL,NULL
1552,M,50,89,1,0,0,0,0,0,1771.466786,0,0,0,0,0,500.0017857,500.0017857,2,2,493.1217857,493.1217857,0,306.3360714,183.3928571,9,9,0,4,4,1,0,0,6.901071429,0,0
1553,F,35,87,1,0,0,0,0,0,108.7642857,0,0,0,0,0,1569.365357,1569.365357,6,6,2483.683571,2483.683571,599.9821429,1091.174286,747.4557143,58,58,8,27,16,NULL,NULL,NULL,NULL,NULL,NULL
1554,F,46,150,1,0,0,0,0,0,9641.124643,0,0,0,0,0,174.2867857,174.2867857,3,3,350.8185714,350.8185714,125,13.78285714,204.8928571,10,10,3,4,2,0,1,0,0,2.138571429,0
1555,F,19,86,1,0,0,1,0,0,393.3885714,0,0,0,0,0,337.5478571,337.5478571,2,2,271.6678571,271.6678571,142.8571429,46.84642857,17.85714286,13,13,2,2,1,0,0,1,0,0,12.35714286
1556,M,60,162,1,0,0,0,1,0,18.70964286,0,0,0,-15.47928571,0,535.7167857,535.7167857,3,3,476.25,476.25,0,0,476.25,4,4,0,0,4,0,0,0,0,0,0
1557,F,77,150,1,0,2,0,0,0,55.55464286,0,0,0,0,0,1837.531429,1837.531429,10,10,1791.25,1791.25,0,0,0,2,2,0,0,0,0,0,1,0,0,8.107142857
1558,F,42,48,2,0,0,0,0,0,347.0753571,0,0,0,0,0,388.735,388.735,3,3,545.2685714,545.2685714,375,30.76857143,139.2857143,14,14,7,5,1,0,0,1,0,0,8.5
1559,F,34,11,1,0,0,0,0,0,15.71892857,0,0,0,0,0,812.5014286,812.5014286,2,2,900.2357143,900.2357143,0,0,285.7142857,5,5,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1560,M,62,176,1,0,5,0,0,0,3522.742857,0,0,0,0,0,877.2325,877.2282143,6,2,4.112857143,4.107142857,0,0,0,5,1,0,0,0,0,0,0,0,0,0
1561,M,12,204,1,1,0,0,0,0,361.4703571,1927.531786,0,0,0,0,1250.163571,1142.859643,6,4,1964.546786,1285.975357,246.4285714,670.1289286,104.75,21,19,2,12,1,0,0,1,0,0,4.214285714
1562,M,52,119,1,0,0,0,0,0,270.7457143,0,0,0,0,0,461.8932143,461.8932143,3,3,560.8214286,560.8214286,435.7142857,0,121.7142857,6,6,3,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1563,M,24,12,1,0,0,1,0,0,127.6814286,0,0,0,0,0,1544.125714,1544.125714,8,8,7073.65,7073.65,357.1428571,62.65714286,2905.035714,23,23,1,6,12,0,0,1,0,0,10.77178571
1564,F,29,175,1,0,0,1,0,0,45.09785714,0,0,531.6296429,0,0,679.6060714,519.1135714,23,18,701.6596429,506.0028571,139.2857143,122.0817857,83.92857143,41,27,6,14,1,1,0,1,9.290178571,0,6.928571429
1565,F,37,44,1,0,0,1,0,0,822.2410714,0,0,0,0,0,1094.901429,1023.494643,12,10,1264.443214,1029.699643,625,65.61428571,257.1428571,26,19,5,6,4,0,0,1,0,0,15.71428571
1566,M,4,33,1,0,0,1,0,0,4024.289286,0,0,0,0,0,628.2885714,628.2885714,3,3,414.075,414.075,0,168.9678571,241.2857143,12,12,0,7,4,NULL,NULL,NULL,NULL,NULL,NULL
1567,F,39,176,1,0,0,0,0,0,5.519285714,0,0,0,0,0,0.000357143,0.000357143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,F,40,17,1,0,0,0,0,0,24.21428571,0,0,0,0,0,232.1432143,232.1432143,4,4,175.4392857,175.4392857,28.57142857,13.86785714,125.8571429,9,9,2,4,2,0,1,0,0,3.071428571,0
1569,F,3,152,1,3,32,0,0,0,14341.99786,51.9575,43666.0925,0,0,0,427.1014286,427.0646429,3,2,596.7428571,596.7428571,0,422.35,171,20,20,0,13,6,NULL,NULL,NULL,NULL,NULL,NULL
1570,M,70,7,1,0,0,0,0,0,0,0,0,0,0,0,292.6496429,292.6496429,3,3,355.5357143,355.5357143,353.5714286,0,0,2,2,1,0,0,0,0,0,0,0,0
1571,M,39,211,1,0,0,0,0,0,23635.8,0,0,0,0,0,0.000357143,0.000357143,1,1,2.678571429,2.678571429,0,0,0,2,2,0,0,0,1,1,0,3.45375,4.571428571,0
1572,F,48,151,1,1,1,0,1,0,346.2367857,0.201071429,7251.969643,0,1.785714286,0,2937.971786,2933.802857,3,2,1569.115,1569.115,342.8571429,796.615,418.9285714,31,31,3,25,2,0,0,0,0,0,0
1573,F,69,181,1,1,0,1,1,0,0.741071429,2089.938929,0,0,274.7428571,0,3912.39,1822.768571,22,10,2271.465714,1227.413929,125,256.8389286,806.0357143,46,19,6,18,8,0,1,0,0,5.142857143,0
1574,F,30,149,1,0,0,0,0,0,478.5435714,0,0,0,0,0,0.007142857,0.007142857,1,1,0.893928571,0.893928571,0,0,0,1,1,0,0,0,0,0,1,0,0,3.943571429
1575,F,25,67,1,0,0,0,0,0,5204.289643,0,0,0,0,0,1289.683214,1289.683214,3,3,1008.613571,1008.613571,639.0285714,210.6032143,155.1607143,26,26,3,15,6,0,0,0,0,0,0
1576,M,66,219,1,0,0,1,0,0,2155.66,0,0,1031.077143,0,0,1580.531429,1256.563929,15,13,1585.698214,1256.563929,214.2857143,0,376.8535714,28,17,1,0,11,0,0,0,0,0,0
1577,M,66,72,1,0,0,0,0,0,6280.635,0,0,0,0,0,269.1078571,269.1078571,3,3,272.6,272.6,0,0,0,3,3,0,0,0,0,0,0,0,0,0
1578,M,30,131,1,0,0,0,0,0,125.0478571,0,0,0,0,0,470.5042857,470.5042857,2,2,586.9057143,586.9057143,89.28571429,160.5128571,333.7142857,22,22,2,12,7,NULL,NULL,NULL,NULL,NULL,NULL
1579,M,50,0,1,1,3,0,0,0,427.1817857,8593.743929,0,0,0,0,4713.645357,4665.335714,4,3,3276.093214,3276.093214,1571.428571,914.9503571,787.2142857,25,25,5,10,8,0,0,1,0,0,4.388928571
1580,F,31,139,1,1,0,0,1,1,1773.098214,4105.325,0,0,709.0103571,2825.505,1071.894286,922.2164286,10,3,1091.301786,752.6071429,553.5714286,0,271.1428571,26,16,6,0,8,0,0,0,0,0,0
1581,M,45,38,1,0,1,0,0,0,74.36678571,0,5907.593929,0,0,0,0.000357143,0.000357143,1,1,3.392857143,3.392857143,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1582,F,51,237,2,0,0,1,1,0,2.454285714,0,0,698.2592857,2.357142857,0,408.1685714,229.4760714,13,6,362.0971429,229.4760714,0,0,107.0357143,16,6,0,0,2,0,0,1,0,0,12.17071429
1583,M,8,151,1,0,0,0,0,0,4038.971071,0,0,0,0,0,725.0517857,725.0517857,2,2,1095.428571,1095.428571,857.1428571,63.92857143,171.9642857,10,10,3,1,4,0,0,1,0,0,30.25
1584,M,39,181,1,0,0,0,0,0,0,0,0,0,0,0,23091.72786,23091.72786,7,7,27026.03571,27026.03571,892.8571429,0,22554.67857,24,24,3,0,17,0,0,1,0,0,5.083571429
1585,F,28,221,1,0,0,0,0,0,816.0564286,0,0,0,0,0,178.5792857,178.5792857,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,3.410892857,0,16.54785714
1586,F,2,30,1,0,0,0,0,0,0,0,0,0,0,0,210.2146429,210.2146429,3,3,210.4035714,210.4035714,92.85714286,27.01071429,0,5,5,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL
